"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"1118","1565638_at",-0.302402890889185,0.0450990085484333,-4.20125709987155,0.000107398103837784,0.000597171903521898,0.429350117150586,"PMP22","peripheral myelin protein 22"
"11860","227980_at",0.683693273993013,0.187264015676729,4.20122443709484,0.00010740958441334,0.000597175007911266,0.429246995358508,"ZNF322","zinc finger protein 322"
"3792","205829_at",0.49640449411843,0.110273648461176,4.20097495024177,0.000107497315390182,0.000597602004977959,0.428459336777072,"HSD17B1","hydroxysteroid 17-beta dehydrogenase 1"
"7528","216111_x_at",0.321354440980525,0.0338434501025628,4.2008283593472,0.000107548895901389,0.000597767193596465,0.427996543007499,"PMS2P3","PMS1 homolog 2, mismatch repair system component pseudogene 3"
"7884","217691_x_at",0.436778931483744,0.0587597072005872,4.2008478110169,0.000107542050116103,0.000597767193596465,0.42805795232028,"SLC16A3","solute carrier family 16 member 3"
"11830","227921_at",0.973641315767124,0.274405224674737,4.2000822481479,0.000107811800618177,0.000599167533929542,0.425641158064405,"LOC102724701","uncharacterized LOC102724701"
"11831","227921_at",0.973641315767124,0.274405224674737,4.2000822481479,0.000107811800618177,0.000599167533929542,0.425641158064405,"CH507-145C22.1","uncharacterized CH507-145C22.1"
"11832","227921_at",0.973641315767124,0.274405224674737,4.2000822481479,0.000107811800618177,0.000599167533929542,0.425641158064405,"LOC105379499","uncharacterized LOC105379499"
"3354","204940_at",-1.02036662977856,-0.109057916819962,-4.19988165511127,0.000107882589310941,0.000599500007173055,0.425007943830515,"PLN","phospholamban"
"13713","235247_at",0.752800113424952,0.109117762873677,4.19864882391239,0.000108318644080286,0.000601850310191408,0.421116571334553,NA,NA
"15672","35160_at",0.304227756622269,0.060336787976098,4.19862368951523,0.000108327551945014,0.000601850310191408,0.421037241529795,"LDB1","LIM domain binding 1"
"5704","211018_at",-0.397930978757752,0.0819736897158053,-4.19842181046299,0.000108399125573483,0.000602186770039645,0.420400074164816,"LSS","lanosterol synthase"
"15340","243179_at",-0.416073306028091,-0.0206760142394542,-4.19819132681857,0.000108480896741132,0.000602579805884525,0.419672643466134,NA,NA
"10975","225929_s_at",0.586534162950292,0.127149450312656,4.19795877598289,0.000108563462020075,0.000602977172485536,0.418938707959347,"RNF213","ring finger protein 213"
"505","1555779_a_at",0.876494078929873,0.241243183559823,4.19743416889658,0.00010874994367148,0.000603951566301492,0.417283108376329,"CD79A","CD79a molecule"
"9138","220643_s_at",0.541208426305092,0.0438684947201966,4.19673674922032,0.000108998336596035,0.000605208089102083,0.415082286280927,"FAIM","Fas apoptotic inhibitory molecule"
"13535","234310_s_at",-1.25643522502478,-0.474097715223751,-4.19675602291857,0.000108991464680727,0.000605208089102083,0.415143105230461,"SUSD2","sushi domain containing 2"
"6850","213866_at",-0.322312786110511,0.012863079093162,-4.19661249486495,0.000109042648802297,0.000605392650615918,0.414690199765494,"SAMD14","sterile alpha motif domain containing 14"
"14553","238813_at",0.36100882562353,0.0170096309946163,4.1964945989332,0.000109084709609973,0.000605564676406262,0.414318182517854,"APEX2","apurinic/apyrimidinic endodeoxyribonuclease 2"
"15392","243508_at",0.443463271818113,0.0792314009821368,4.19621556516248,0.000109184321083967,0.000606056117285878,0.41343771945823,"SHLD1","shieldin complex subunit 1"
"8638","219330_at",0.62149229312432,-0.0607951414694947,4.19563865569968,0.00010939055054484,0.00060713920932282,0.411617428907411,"VANGL1","VANGL planar cell polarity protein 1"
"3315","204857_at",0.556557318592601,-0.0814590567672585,4.19473455881336,0.000109714501736065,0.000608875394074236,0.408765024335787,"MAD1L1","mitotic arrest deficient 1 like 1"
"3703","205695_at",0.807337547302824,0.075936664623958,4.19442115965331,0.000109827014546864,0.000609437939749292,0.407776326392038,"SDS","serine dehydratase"
"4070","206524_at",0.396675203360623,0.0528208730543919,4.19434404066476,0.000109854718055089,0.000609529806135784,0.40753304023909,"TBXT","T-box transcription factor T"
"9230","221025_x_at",0.385415099050068,0.0608902167943204,4.19426390396883,0.000109883512805854,0.000609607519008824,0.407280236451043,"PUS7L","pseudouridine synthase 7 like"
"9292","221280_s_at",-0.415134274006939,-0.0241037056017253,-4.19424300495207,0.000109891023454064,0.000609607519008824,0.407214307604197,"PARD3","par-3 family cell polarity regulator"
"781","1558369_at",0.391721212575875,0.0523967629963196,4.19403326589085,0.000109966426683112,0.000609963921974145,0.406552665409324,"MPHOSPH9","M-phase phosphoprotein 9"
"590","1556181_at",0.629439672952419,0.220122988571411,4.19312463055644,0.000110293670610597,0.000611683811436825,0.403686471299215,"ANKRD65","ankyrin repeat domain 65"
"4666","208632_at",-0.401903636560651,-0.0920117622370411,-4.19308799226713,0.000110306885661006,0.000611683811436825,0.403570905964587,"RNF10","ring finger protein 10"
"15148","242292_at",0.52850083925758,0.119645161703163,4.19307919974437,0.000110310057261401,0.000611683811436825,0.403543172459495,"FAM226A","family with sequence similarity 226 member A"
"15149","242292_at",0.52850083925758,0.119645161703163,4.19307919974437,0.000110310057261401,0.000611683811436825,0.403543172459495,"FAM226B","family with sequence similarity 226 member B"
"6631","213305_s_at",0.489583797725246,0.0472346894851091,4.19131713929479,0.000110947450262577,0.00061515585063446,0.397985821084706,"PPP2R5C","protein phosphatase 2 regulatory subunit B'gamma"
"7708","216952_s_at",0.448613048589367,0.0594640942992404,4.19113428316814,0.000111013799557668,0.000615461315231749,0.397409176793526,"LMNB2","lamin B2"
"14362","238065_at",-0.65357190346528,0.110829225516632,-4.19097780241949,0.0001110706091455,0.000615713835043114,0.396915717971392,"TPM3","tropomyosin 3"
"1997","201983_s_at",0.796171125335468,0.207022541192015,4.19094337100358,0.000111083113094909,0.000615720722674792,0.396807140402187,"EGFR","epidermal growth factor receptor"
"5107","209485_s_at",-0.622468242126489,-0.111171228919974,-4.19048528801669,0.00011124959844966,0.000616581023338587,0.395362641929895,"OSBPL1A","oxysterol binding protein like 1A"
"2286","202621_at",0.33886609791076,0.0695887645287096,4.19036429308773,0.000111293613193504,0.000616726090340276,0.394981114628883,"IRF3","interferon regulatory factor 3"
"2412","202921_s_at",-0.72228240642935,-0.05604956776018,-4.19035132244548,0.000111298332572245,0.000616726090340276,0.394940215262121,"ANK2","ankyrin 2"
"7026","214368_at",-0.319117880678809,0.0296118522644427,-4.18997661462554,0.000111434754240924,0.000617419455626524,0.393758703177619,"RASGRP2","RAS guanyl releasing protein 2"
"2650","203487_s_at",-0.428589020460426,-0.0546399546548254,-4.18956976112886,0.000111583063193363,0.000618178536842347,0.392475888492646,"ARMC8","armadillo repeat containing 8"
"1737","201421_s_at",0.410664572666818,0.0858277593701927,4.18946770111866,0.000111620296847641,0.000618322161108893,0.392154101303117,"WDR77","WD repeat domain 77"
"15179","242424_at",0.505700064686446,0.0681707293538421,4.18919168553339,0.000111721053621265,0.00061881760781508,0.391283864808003,NA,NA
"7445","215823_x_at",0.370289432334645,0.0562727481213481,4.18899307536297,0.000111793608938065,0.000619156763440915,0.390657693305667,"PABPC1","poly(A) binding protein cytoplasmic 1"
"7446","215823_x_at",0.370289432334645,0.0562727481213481,4.18899307536297,0.000111793608938065,0.000619156763440915,0.390657693305667,"RLIM","ring finger protein, LIM domain interacting"
"7187","214832_at",-0.30677819976228,-0.0496788574787852,-4.18878627514819,0.000111869204822345,0.000619512688510253,0.390005715731971,"HNF4A","hepatocyte nuclear factor 4 alpha"
"8660","219376_at",0.900419517483483,0.15633983059835,4.18859744844041,0.000111938273834375,0.000619832400434923,0.389410416675595,"ZNF322","zinc finger protein 322"
"15534","244272_s_at",0.391601762555173,0.0156889175108366,4.1882210564985,0.000112076073982493,0.000620532591898007,0.388223834157944,"TC2N","tandem C2 domains, nuclear"
"9322","221476_s_at",-0.460105010603411,-0.158601218011554,-4.18810918180701,0.000112117063959881,0.000620696686108396,0.387871157060124,"RPL15","ribosomal protein L15"
"2141","202306_at",0.322650178458603,0.00297304258767969,4.18795541709822,0.000112173425851241,0.000620945839669598,0.387386432050157,"POLR2G","RNA polymerase II subunit G"
"1440","200788_s_at",-0.340641865729889,0.046084461033406,-4.18789264325622,0.00011219644328037,0.000621010380274775,0.387188547427398,"PEA15","proliferation and apoptosis adaptor protein 15"
"3593","205458_at",0.342237194982729,0.0424263110496765,4.18731252853494,0.000112409372401763,0.00062212596781723,0.385359895165564,"MC1R","melanocortin 1 receptor"
"7340","215343_at",0.569747147342978,0.163131956506417,4.1872786569097,0.000112421816981447,0.000622131866747028,0.385253127953741,"CCDC88C","coiled-coil and HOOK domain protein 88C"
"7341","215343_at",0.569747147342978,0.163131956506417,4.1872786569097,0.000112421816981447,0.000622131866747028,0.385253127953741,"LOC105370624","uncharacterized LOC105370624"
"655","1556846_at",0.302239168507211,0.048292180188896,4.18724196679592,0.000112435298595096,0.000622143502751429,0.385137477016317,NA,NA
"8265","218523_at",0.407842649772889,0.0711418569483743,4.18709935440465,0.000112487715772712,0.000622370558578528,0.384687953030353,"LHPP","phospholysine phosphohistidine inorganic pyrophosphate phosphatase"
"13579","234635_at",1.00310353658502,0.354718473706308,4.1866846747616,0.000112640266087787,0.000623151527709171,0.383380896520181,"KRTAP4-1","keratin associated protein 4-1"
"15474","243951_at",-0.921337421892315,0.395828795881305,-4.18631888175605,0.000112774998950607,0.000623833778594133,0.382227980983308,"ABCB1","ATP binding cassette subfamily B member 1"
"2369","202821_s_at",0.580330815178619,0.189640180969709,4.18536703951257,0.000113126325574334,0.000625713894868661,0.379228168921484,"LPP","LIM domain containing preferred translocation partner in lipoma"
"10686","225315_at",0.26509678036285,0.0203490390674971,4.18529261361416,0.000113153841050576,0.000625802777608763,0.378993623246399,"MRPL21","mitochondrial ribosomal protein L21"
"15829","60815_at",0.538949479876716,0.0762681790736262,4.18500327277736,0.000113260872964649,0.000626331367385678,0.378081814078643,"POLR2J4","RNA polymerase II subunit J4 (pseudogene)"
"6981","214245_at",0.455184479137042,-0.0227149690099064,4.18491785978303,0.00011329248741628,0.000626442834697116,0.37781265516291,"RPS14","ribosomal protein S14"
"526","1555869_a_at",-0.206076189481043,0.00492567531695,-4.18464257854327,0.000113394437316049,0.000626943155046515,0.376945189303483,"LINC02941","long intergenic non-protein coding RNA 2941"
"59","1552572_a_at",0.581595054998237,-0.0766319366155471,4.18457703848729,0.000113418723079371,0.000627014022686009,0.376738663635942,"MIPOL1","mirror-image polydactyly 1"
"1456","200822_x_at",0.465946415518783,0.0770915101688112,4.18418702327381,0.000113563347065283,0.000627698606333622,0.375509704774036,"TPI1","triosephosphate isomerase 1"
"6880","213937_s_at",0.404611420555657,0.0455022804830474,4.18418117655401,0.000113565516485637,0.000627698606333622,0.375491281867601,"FTSJ1","FtsJ RNA 2'-O-methyltransferase 1"
"9057","220335_x_at",0.531966256255482,0.157173332153211,4.1840857769226,0.000113600920121603,0.000627830820544692,0.375190681144337,"CES3","carboxylesterase 3"
"7693","216898_s_at",-0.978640252900211,-0.192873153348433,-4.18404319688185,0.000113616725404812,0.000627854706034777,0.375056514074562,"COL4A3","collagen type IV alpha 3 chain"
"1520","200968_s_at",0.431183579605855,-0.0732697451819464,4.18381840249032,0.000113700202216998,0.000628252506944352,0.37434821182072,"PPIB","peptidylprolyl isomerase B"
"2220","202471_s_at",0.432763319977682,0.0103798407838956,4.18354503787375,0.000113801795690818,0.000628750321280867,0.373486894959339,"IDH3G","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma"
"2116","202252_at",0.350321019019527,0.0625076641754026,4.18338813723153,0.000113860146189616,0.000628982861385381,0.372992544923831,"RAB13","RAB13, member RAS oncogene family"
"9067","220372_at",0.3147676102872,0.086913000618783,4.18337000116704,0.00011386689276621,0.000628982861385381,0.372935403835786,"DNAJC28","DnaJ heat shock protein family (Hsp40) member C28"
"10285","224197_s_at",-0.72507797531147,-0.0429286998679264,-4.1831970052832,0.000113931266369519,0.000629274875113994,0.372390353733374,"C1QTNF1","C1q and TNF related 1"
"7662","216708_x_at",0.317014951425262,0.0584190502684657,4.18316565040179,0.000113942937635066,0.000629275769211844,0.372291566530762,NA,NA
"3621","205511_at",-0.53199347177042,-0.103271167563821,-4.1831046034917,0.000113965664530554,0.0006293377141913,0.372099232164071,"GABPB1-IT1","GABPB1 intronic transcript"
"3622","205511_at",-0.53199347177042,-0.103271167563821,-4.1831046034917,0.000113965664530554,0.0006293377141913,0.372099232164071,"GABPB1","GA binding protein transcription factor subunit beta 1"
"12344","229264_at",0.540069937206256,0.078814057454343,4.18254218003644,0.000114175253923346,0.000630431428828414,0.370327324965413,NA,NA
"2815","203798_s_at",-0.67505913749675,0.093376190817637,-4.18194256041912,0.000114399116753021,0.000631603726999031,0.368438358740903,"VSNL1","visinin like 1"
"11872","228002_at",-0.447083767222387,-0.0212642260333564,-4.18187588066448,0.000114424037377911,0.000631677528638659,0.368228307325576,"GTPBP4","GTP binding protein 4"
"11873","228002_at",-0.447083767222387,-0.0212642260333564,-4.18187588066448,0.000114424037377911,0.000631677528638659,0.368228307325576,"IDI2","isopentenyl-diphosphate delta isomerase 2"
"7112","214641_at",-0.996190402148611,-0.290816731849037,-4.18073843247708,0.000114849955335114,0.000633964796360158,0.364645421428122,"COL4A3","collagen type IV alpha 3 chain"
"11632","227421_at",0.533737522429162,0.0786963637284483,4.18038665946851,0.000114981988197474,0.000634629538128091,0.363537455449172,"YBEY","ybeY metalloendoribonuclease"
"1731","201414_s_at",0.298237092958569,0.0685041635197466,4.18023631604662,0.00011503846234063,0.00063487715034561,0.363063938297887,"NAP1L4","nucleosome assembly protein 1 like 4"
"13108","231956_at",0.870578525498096,0.103232800237747,4.18001913260112,0.0001151200914357,0.000635263524348698,0.362379918365545,"RNF213","ring finger protein 213"
"7261","215066_at",0.813709980786035,0.238604990715785,4.17978258581172,0.000115209062278566,0.000635690330011159,0.361634933102821,"PTPRF","protein tyrosine phosphatase receptor type F"
"1497","200920_s_at",-0.508182090753575,-0.111135894601603,-4.17940945313122,0.000115349542015755,0.000636401232059676,0.360459822969968,"BTG1","BTG anti-proliferation factor 1"
"2373","202831_at",1.29477360191351,0.378369833219496,4.17933109917539,0.000115379062407777,0.000636499872580485,0.360213068602253,"GPX2","glutathione peroxidase 2"
"6162","212235_at",-0.486441235391659,-0.0104148193094871,-4.1791326528399,0.000115453861243322,0.000636848250956278,0.359588126134248,"PLXND1","plexin D1"
"14132","236590_at",0.331507604426026,0.0810590605823732,4.17900048497692,0.000115503704362683,0.000637058916173678,0.35917191422702,NA,NA
"299","1554290_at",-0.261524480114649,0.0576912847882906,-4.17885678023084,0.000115557921972461,0.00063729366389392,0.358719378575183,"HERC3","HECT and RLD domain containing E3 ubiquitin protein ligase 3"
"300","1554290_at",-0.261524480114649,0.0576912847882906,-4.17885678023084,0.000115557921972461,0.00063729366389392,0.358719378575183,"PIGY-DT","PIGY divergent transcript"
"899","1559861_at",0.456641411138063,0.0965962506435943,4.17835895240407,0.00011574593592495,0.000638266167089927,0.357151744466317,"PCAT7","prostate cancer associated transcript 7"
"2382","202856_s_at",0.879847851652817,0.117091038871546,4.17819085963986,0.000115809486323341,0.000638423438669961,0.356622449473023,"SLC16A3","solute carrier family 16 member 3"
"5910","211643_x_at",1.48173127978999,-0.0250071220772487,4.17822941027831,0.000115794908590165,0.000638423438669961,0.356743837842904,"IGKC","immunoglobulin kappa constant"
"15025","241668_s_at",0.396006454360136,0.0600567465735004,4.17820350597759,0.000115804703976966,0.000638423438669961,0.356662270240633,"LOC101928728","uncharacterized LOC101928728"
"9883","223006_s_at",-0.581560447580548,-0.119135820319602,-4.17812921301104,0.000115832801393298,0.000638487591105814,0.356428337504991,"TMEM245","transmembrane protein 245"
"2527","203205_at",0.317365218912359,0.0104086709264535,4.17711930638603,0.00011621540260897,0.000640531969520708,0.353248556520597,"KDM4A","lysine demethylase 4A"
"4147","206756_at",-0.581081408494247,-0.0888787666070045,-4.17665422479545,0.000116392010172534,0.000641440697125622,0.351784331020175,"CHST7","carbohydrate sulfotransferase 7"
"10895","225773_at",0.341443672990141,0.0761184274702088,4.17646599986533,0.00011646355971744,0.00064177032126094,0.351191761249442,"RSPRY1","ring finger and SPRY domain containing 1"
"14545","238783_at",0.571725119376486,0.078056285434551,4.1757085535851,0.000116751918015469,0.000643294479239725,0.348807299612834,"TMEM161B","transmembrane protein 161B"
"12432","229494_s_at",0.293035903762571,-0.1146391386037,4.17536150109846,0.00011688427161126,0.000643958842235555,0.347714838958668,"PHLDA2","pleckstrin homology like domain family A member 2"
"4488","208037_s_at",0.188675628735107,0.0405550406871635,4.17457480952067,0.000117184827535744,0.00064554966705459,0.345238634291938,"MADCAM1","mucosal vascular addressin cell adhesion molecule 1"
"1551","201035_s_at",0.475686501736311,0.0687082593306181,4.17442366171359,0.000117242659483574,0.00064580318429019,0.344762904644655,"HADH","hydroxyacyl-CoA dehydrogenase"
"9009","220194_at",0.27021208771161,0.0638736481075171,4.17433645277852,0.000117276039838172,0.000645921978256479,0.344488422983889,"NSUN7","NOP2/Sun RNA methyltransferase family member 7"
"15440","243784_s_at",0.175417860440604,-0.381403378633638,4.1740987085748,0.0001173670863856,0.000646358324751479,0.343740160307538,"LOC100272217","uncharacterized LOC100272217"
"14521","238698_at",0.258704827550307,0.0420401761066232,4.17358458908591,0.000117564208307784,0.000647378697676313,0.342122120406517,"CASK","calcium/calmodulin dependent serine protein kinase"
"6610","213246_at",0.545527217543017,0.0185232229054487,4.17349684718313,0.000117597882091839,0.000647498912726211,0.341845988235181,"LYSET","lysosomal enzyme trafficking factor"
"6035","211932_at",-0.319304110848935,-0.0310244897220896,-4.17288401009088,0.000117833339271993,0.000648664702446258,0.339917409805826,"HNRNPA3","heterogeneous nuclear ribonucleoprotein A3"
"9751","222663_at",-0.408475885504334,-0.0459112522929573,-4.17289775344457,0.00011782805394723,0.000648664702446258,0.339960658186248,"RIOK2","RIO kinase 2"
"3935","206183_s_at",-0.255040309434598,-0.0183280192063953,-4.17275694548906,0.000117882215805795,0.000648834282802095,0.339517558842294,"HERC3","HECT and RLD domain containing E3 ubiquitin protein ligase 3"
"3936","206183_s_at",-0.255040309434598,-0.0183280192063953,-4.17275694548906,0.000117882215805795,0.000648834282802095,0.339517558842294,"PIGY-DT","PIGY divergent transcript"
"10239","223912_s_at",-0.448366868314304,-0.0211109905802571,-4.17274222705862,0.000117887878653059,0.000648834282802095,0.339471242795502,"CLN8","CLN8 transmembrane ER and ERGIC protein"
"7666","216791_at",0.213843354924894,0.0103466801437035,4.17248148944697,0.000117988240010209,0.000649321290645009,0.338650765238844,NA,NA
"1334","160020_at",0.432865356850953,0.0965768151022784,4.17239245241264,0.000118022530533946,0.000649379275127653,0.338370593149737,"MMP14","matrix metallopeptidase 14"
"10778","225511_at",-0.655462939013426,0.0942107095489032,-4.17241169144219,0.000118015120254182,0.000649379275127653,0.338431132196739,"GPRC5B","G protein-coupled receptor class C group 5 member B"
"4328","207382_at",0.402603895645607,0.0990750655451249,4.17219478043105,0.000118098693836855,0.00064973209533616,0.33774859076283,"TP63","tumor protein p63"
"5795","211297_s_at",0.481704248500137,0.101785515729759,4.17216435379347,0.000118110421500614,0.00064973209533616,0.337652850386378,"CDK7","cyclin dependent kinase 7"
"548","1555958_at",-0.288977377860721,-0.0382572640768579,-4.17211976618452,0.000118127609420715,0.000649761272140605,0.337512551747914,"CRTAC1","cartilage acidic protein 1"
"7643","216595_at",0.355991844126808,-0.146525455006372,4.17196276859508,0.000118188149193809,0.000650028876086058,0.337018551506842,"FAM186A","family with sequence similarity 186 member A"
"1578","201089_at",-0.556152944568517,-0.169350619372155,-4.17173582086204,0.000118275715644295,0.000650445056613543,0.336304465836586,"ATP6V1B2","ATPase H+ transporting V1 subunit B2"
"14514","238675_x_at",0.357255867710193,0.0808261242212433,4.17114390669894,0.000118504398652093,0.000651637131278608,0.334442110734799,"BTF3L4","basic transcription factor 3 like 4"
"15645","31837_at",0.233350620191938,0.0572256431514085,4.17077473265235,0.000118647244391817,0.000652357007956816,0.333280633738929,"LMF2","lipase maturation factor 2"
"14189","236916_at",-0.34424540112045,-0.029420230903287,-4.17050232394257,0.000118752755539462,0.000652871484074416,0.332423627059069,NA,NA
"7135","214688_at",-0.233973142379504,0.0222153042236332,-4.17015564707282,0.000118887164425738,0.000653499241038793,0.331333009671056,"TLE4","TLE family member 4, transcriptional corepressor"
"14534","238737_at",0.473448490829211,0.0147283727382056,4.17014615921707,0.000118890845004351,0.000653499241038793,0.331303162263951,"TCEANC2","transcription elongation factor A N-terminal and central domain containing 2"
"10186","223757_at",-0.629928196112233,-0.0863550185090768,-4.17006775845913,0.00011892126286927,0.00065360072852607,0.331056526204412,"DIO3OS","DIO3 opposite strand upstream RNA"
"6635","213313_at",-0.374377669224922,-0.0493028599540347,-4.17000048315777,0.000118947370309659,0.000653678507556602,0.330844890822484,"GPR21","G protein-coupled receptor 21"
"6636","213313_at",-0.374377669224922,-0.0493028599540347,-4.17000048315777,0.000118947370309659,0.000653678507556602,0.330844890822484,"RABGAP1","RAB GTPase activating protein 1"
"12888","230887_at",0.344505584510923,-0.037173452773914,4.1697949737908,0.000119027156523402,0.000654051234464021,0.330198407478116,"CDC14B","cell division cycle 14B"
"834","1558922_at",0.799447752775326,0.196927129389208,4.16955072576442,0.000119122050047902,0.00065450689240971,0.329430081715919,NA,NA
"12752","230430_at",0.514649708930763,0.166432209362477,4.16914538103562,0.000119279693792185,0.000655241360201722,0.328155045815165,"ENTPD2","ectonucleoside triphosphate diphosphohydrolase 2"
"13900","235751_s_at",-0.701647172932643,0.00540552960780249,-4.16916370770193,0.00011927256194921,0.000655241360201722,0.328212692130704,"VMO1","vitelline membrane outer layer 1 homolog"
"10887","225759_x_at",0.680088469090989,0.182891268743551,4.16874636836474,0.000119435072667837,0.000656028993180025,0.326899986652858,"CLMN","calmin"
"3006","204231_s_at",0.612814015424816,0.179929664932633,4.16839881794573,0.000119570571767872,0.000656707283918473,0.325806845070462,"FAAH","fatty acid amide hydrolase"
"4260","207137_at",0.24511575259608,0.0572028589749026,4.16829514132031,0.00011961102094274,0.000656863456211761,0.3254807621753,"TONSL","tonsoku like, DNA repair protein"
"11407","226883_at",0.299351463193666,0.0313311938383724,4.16781863758155,0.00011979709852398,0.000657791661893299,0.323982117155639,"KLHL11","kelch like family member 11"
"13155","232087_at",0.42605660571483,0.0895614203233857,4.16780071293178,0.000119804103687855,0.000657791661893299,0.323925744225481,"BCLAF3","BCLAF1 and THRAP3 family member 3"
"8688","219441_s_at",0.273949880374295,0.0129450930341484,4.16773582210949,0.000119829467109044,0.000657864857333767,0.323721663913838,"LRRK1","leucine rich repeat kinase 1"
"8365","218739_at",-0.64279933942321,-0.0675300512568316,-4.16765135149862,0.000119862491352367,0.000657980091836413,0.323456007882775,"ABHD5","abhydrolase domain containing 5, lysophosphatidic acid acyltransferase"
"9012","220203_at",0.429149987176772,0.070266168931122,4.16732153091771,0.0001199915210933,0.000658622268424474,0.322418763015932,"BMP8A","bone morphogenetic protein 8a"
"2579","203325_s_at",0.776096575930893,0.202726763430614,4.1671160883635,0.000120071960792298,0.000658997636651164,0.321772691824437,"COL5A1","collagen type V alpha 1 chain"
"15289","242887_at",-0.503129841092607,-0.0370983874468625,-4.16661674351421,0.000120267694279617,0.000660005639339362,0.320202427835746,"KCMF1","potassium channel modulatory factor 1"
"8894","219923_at",0.459471694115943,0.136046816004955,4.16580992007335,0.000120584607957398,0.000661678386197384,0.317665445353406,"TRIM45","tripartite motif containing 45"
"711","1557419_a_at",-0.884268409327682,0.185222663299569,-4.16556725858971,0.000120680081838273,0.000662135822830667,0.316902465312675,"ACSL4","acyl-CoA synthetase long chain family member 4"
"5442","210214_s_at",-0.660177610736036,-0.0230115972841119,-4.16552655039164,0.000120696105448087,0.00066215729132793,0.316774472077967,"BMPR2","bone morphogenetic protein receptor type 2"
"8904","219947_at",-0.700764588589779,-0.0812753866819591,-4.16531134543266,0.000120780848998387,0.0006625557257938,0.316097842600062,"CLEC4A","C-type lectin domain family 4 member A"
"14513","238672_at",0.490710519262072,0.0845737599313612,4.16469389364745,0.000121024310198943,0.000663824654908431,0.314156596708223,NA,NA
"9396","221693_s_at",0.501811224804587,0.041586556568364,4.16461702467074,0.000121054652947326,0.000663924480880231,0.313914933260595,"MRPS18A","mitochondrial ribosomal protein S18A"
"4919","209158_s_at",-0.29517661749772,-0.0403071365900912,-4.16449454115019,0.000121103016531673,0.000664123112223595,0.313529869662365,"CYTH2","cytohesin 2"
"2386","202868_s_at",0.498871090866147,0.150806732355848,4.1642915805104,0.000121183198423641,0.000664496176292506,0.31289181430322,"POP4","POP4 ribonuclease P/MRP subunit"
"4811","208999_at",0.51340966586323,0.0640679232652727,4.16425155857739,0.000121199015620156,0.000664516263440837,0.312765997563912,"SEPTIN8","septin 8"
"14882","240413_at",-0.701314948156307,-0.0895477923838551,-4.16378414134711,0.000121383893484382,0.00066546318823409,0.311296624105928,"PYHIN1","pyrin and HIN domain family member 1"
"4061","206505_at",-0.467855384938365,-0.0567547693235403,-4.16361391170191,0.000121451292496679,0.000665765933151784,0.31076150991973,"UGT2B4","UDP glucuronosyltransferase family 2 member B4"
"10664","225262_at",-0.881842858041193,-0.0129749846654512,-4.16294458802706,0.000121716650072581,0.000667086792574017,0.308657604952863,"FOSL2","FOS like 2, AP-1 transcription factor subunit"
"13963","235956_at",-0.890222324151305,0.0450610880142094,-4.16294910333527,0.000121714858066727,0.000667086792574017,0.30867179750283,"CEP126","centrosomal protein 126"
"4109","206638_at",1.46479960574604,0.543226441694046,4.16271616466829,0.000121807338651644,0.00066751691297771,0.307939632763081,"HTR2B","5-hydroxytryptamine receptor 2B"
"6908","214015_at",0.275545377739371,0.0209553601537414,4.16256899873163,0.000121865801159099,0.000667770362635169,0.307477076188921,"SOCS7","suppressor of cytokine signaling 7"
"4933","209178_at",-0.29674571984238,-0.110386306632714,-4.16171567480469,0.000122205326017222,0.000669563703777094,0.304795154849947,"DHX38","DEAH-box helicase 38"
"1746","201436_at",-0.465924411202464,-0.00559414145407188,-4.16151134543889,0.000122286761737367,0.000669942755309674,0.304153005581338,"EIF4E","eukaryotic translation initiation factor 4E"
"4156","206790_s_at",0.350794803939428,0.026747197475501,4.16145689108476,0.000122308473472862,0.000669994568392817,0.303981873579139,"NDUFB1","NADH:ubiquinone oxidoreductase subunit B1"
"15186","242450_at",0.273147125955358,0.0504981974038007,4.16125770523369,0.000122387923612464,0.000670362625076284,0.303355907714304,"RGMB","repulsive guidance molecule BMP co-receptor b"
"1122","1565778_at",-0.432092193106398,0.0412224621261384,-4.16092615582552,0.000122520281260689,0.000671020372425942,0.302314005612161,"ABCA8","ATP binding cassette subfamily A member 8"
"10558","224972_at",0.437807277438965,0.109658997292375,4.160812873443,0.00012256553648427,0.000671200992315452,0.301958022243566,"ROMO1","reactive oxygen species modulator 1"
"2480","203072_at",0.489171808287026,-0.00478149351578399,4.16041688905472,0.000122723855928034,0.000672000683311493,0.300713701238137,"MYO1E","myosin IE"
"4277","207193_at",-0.294201508513505,-0.0242790793350196,-4.16023166976399,0.000122797976986813,0.000672339214075108,0.300131697484169,"AGRP","agouti related neuropeptide"
"3141","204516_at",-0.427128899637504,-0.0654516098694887,-4.15982757899732,0.00012295983683513,0.000673158013313383,0.298861990561418,"ATXN7","ataxin 7"
"1424","200738_s_at",0.528052180487201,0.131519339915294,4.15887160058494,0.000123343581685833,0.000675191262382153,0.295858418913203,"PGK1","phosphoglycerate kinase 1"
"11061","226097_at",0.331222369496478,0.00895773779589103,4.15884001583735,0.000123356280114183,0.000675193174015714,0.295759189104413,"FNDC5","fibronectin type III domain containing 5"
